url,title,description,category
https://surfit.io/link/yRLOa,jOOQ 동시성(Concurrency) 제어 - Optimistic Lock / Pessimistic Lock,"1. 동시성 제어(Concurrency Control)
왜 필요한가
스프링 프레임워크는 기본적으로 멀티 쓰레드 환경이기 때문에 각기 다른 요청들에 의해 개발자가 원하지 않는 결과를 얻을 수 있다.
해결 방안
어플리케이션 사이드에서 동시성(쓰레드 기반)을 제어할 수도 있지만 이번 게시글에서는 Java 네이티브 쿼리빌더인 jOOQ를 활용하여 디비 사이드에서 동",Database
https://surfit.io/link/aWJep,ECS를 이용한 Serverless 배치 서버,"travis ci + ECS를 이용한 Batch서버 효율화대용량 데이터를 다루기 위한 데이터 아키텍쳐데이터를 뽑는 방법 중 가장 많이 쓰이는 방법은 데이터베이스에 저장하고 이를 SQL을 이용하여 추출하는 방법입니다. 예를 들어, 오늘 샌프란시스코에서 예약은 몇 건인지는 SQL 등으로 간단히 뽑을 수 있습니다. 그러나 이를 미국의 모든 도시별 예약 수를 지난",Database
https://surfit.io/link/EmozE,NodeJS 와 PostgreSQL Connection Pool,"Database에 관해 기본적인 id/pw 외에 해야할 설정들이 여러개 있는데요. 그 중 실제 서비스 운영에 가장 중요한 설정 중 하나가 이전 글인 쿼리 타임아웃 과 함께 커넥션 풀 (Connection Pool) 설정입니다.
이 커넥션풀 설정이 왜 필요한지, 어떻게 해야할지 등등을 알아보겠습니다.
1. 실험 환경
실험의 경우 아래 환경에서 진행합니다.
N",Database
https://surfit.io/link/mxdnO,Django DB Transaction 2편 - 명시적으로 transaction 활용하기. (feat. savepoint),"Django 에서 DB Transaction을 명시적으로 시작하고, 트랜잭션 안에서 savepoint를 사용해서 좀 더 작은 작업 단위로 묶어서 처리하는 방법에 대해서 살펴볼 예정입니다. 특히, savepoint과 관련된 부분은 예제코드와 실제 Raw SQL이 어떻게 실행되는지 까지 살펴보도록 하겠습니다.주의! 이 글에서 DB는 MySQL 5.7 기준입니다",Database
https://surfit.io/link/EmrvW,Elasticsearch Update_By_Query 적용 과정,"Elasticsearch(이하 es)에서 기존에 색인된 내용을 변경하고자 할 때, Update_By_Query 기능을 사용할 수 있습니다. 이 기능은 단순히 업데이트를 수행하는것 뿐만 아니라 쿼리를 통한 질의 후에 해당하는 조건에 맞는 필드를 탐색하여 업데이트를 진행합니다.

취급하는 데이터의 양이 많다보니 일괄적으로 값을 변경해주는 기능이 필요했고, 기존",Database
https://surfit.io/link/2vWMl,PostgreSQL (Aurora) 10 vs 11 버전 성능 비교,"PostgreSQL은 버전별로 굉장히 많은 개선이 있다. 2022년 1월 13일 현재, AWS RDS Aurora는 PostgreSQL 버전을 10, 11, 12, 13까지 지원하고 있다.

실제 PostgreSQL은 14까지 나와있으며, 현재 Aurora가 아닌 RDS는 14 RC1 까지 준비되었다.

10 버전이 이미 출시된지 4년 이상 지났고, 현재까",Database
https://surfit.io/link/7LOV6,Java 기반의 알림 서비스로 MSA 전환기,"TTL을 기본적으로 지원해주는 NoSQL이 RDB보다 적합합니다. 유연한 스키마 대응Read/Write가 굉장히 빈번하게 일어나는 도메인 특성상 한 번에 최대한 적은 행이 추가되어야 합니다.알림 도메인의 큰 틀은 고정되어있지만, 알림의 행위를 정의하는 부분은 구조의 변경이 잦기 때문에 유연한 스키마를 가질 수 있어야 합니다.Shema-less한 NoSQL이",Database
https://surfit.io/link/RvlVy,"Firebase를 대체할 오픈소스 프로젝트, Supabase","Supabase는 구글 Firebase를 엔터프라이즈 레벨에서도 사용 가능하도록 만든 오픈소스 프로젝트이다. 현재는 베타 서비스이다.
컴퓨터에 직접 설치하는 방식은 아니고, Firebase처럼 클라우드로 제공되는 서비스이다.
내가 Firebase를 사용하면서 아쉬웠던 건, 데이터가 많아졌을 때 인덱싱을 쉽게 적용시켜서 빠르게 레코드를 읽어오는 기능이 강력하",Database
https://surfit.io/link/bbAZv,여러컬럼으로 Join 맺어야할 경우의 인덱스,"RDBMS는 쿼리 사용시 한 테이블에는 1개의 인덱스만 적용 된다. 즉, course_id 인덱스와 user_id 인덱스가 각각 있을 경우 그 중에서 가장 효율적인 인덱스 1개만 적용 된다.
이럴 경우 복합 컬럼 인덱스를 잡아야 한다. 복합컬럼의 경우 조인 컬럼 -&gt; 조건별 컬럼으로 생성한다. 현재의 경우 조인 컬럼 (user_id) → 조건컬럼 (c",Database
https://surfit.io/link/vRj16,Django Transaction(트랜잭션) 1편 - Request와 DB Transaction 묶기(Feat. ATOMIC_REQUESTS),"Django에서는 데이테베이스의 트랜잭션을 control할 수 있는 몇 가지 방법을 제공합니다.
트랜잭션을 따로 control하는 설정이나 기능을 사용하지 않으면 기본적으로 autocommit mode로 동작합니다.
autocommit이 True인 경우는 각 쿼리에서 명시적으로 transaction을 시작하고 commit하지 않아도 됨을 의미합니다.


d",Database
https://surfit.io/link/8qRJ4,데이터베이스 버퍼매니저(BUFFER MANAGER)란 무엇인가?,"버퍼 매니저는 인덱스와 디스크 사이에 있는 중간 층이다. 파일과 인덱스 관리를 하는데 중간의 추상 계층을 제공한다.


버퍼 풀은 페이지 단위의 프레임이라고 하는 것의 집합으로 구성되어 있다. 버퍼 매니저의 주요 역할은 메인 메모리에서 디스크에 저장된 데이터를 조작하는 것이다. 따라서 마치 디스크에 접근하는 것이 아니라, 모든 것이 메인 메모리에서 끝나게 ",Database
https://surfit.io/link/OoEor,무신사 서비스에 적합한 NoSQL 도입 여정 ,"성능, 가용성 못지않게 중요한 것이 안정적인 운영입니다. 데이터베이스를 대체하는 데 있어 실제 운영 시 고려해야 할 사항이 한둘이 아니기 때문입니다.기존에 사용하던 DocumentDB는 관리형 서비스로 구성/운영/모니터링/백업/복구 모두 GUI(Graphical User Interface)로 간단히 할 수 있습니다. 반면, 오픈소스 기반의 데이터베이스는 모",Database
https://surfit.io/link/Q6ar0, Entity Framework Core ORM (활용편),"EF Core에서는 모델을 만들 때 설정(Configuration) 코드를 통해서 만들 수도 있지만, 기본 키나 관계 등 일부 기능들은 규약(Convention)을 통해서 좀 더 손쉽게 모델을 만들 수 있습니다. 따라서 이러한 채널-게임-미션-퀘스트 간의 단순한 One-to-Many 관계는 EF Core에서 모델의 코드로 쉽게 표현 됩니다. 이해에 무리가 ",Database
https://surfit.io/link/XelrG,인덱스 (INDEX) 정리 2,"인덱스가 지원하는 연산
동등 조회 (=)
범위 조회 (<, >, <=, >=, BETWEEEN)
B+TREE 인덱스는 위의 두개의 연산을 모두 지원하지만, 해시 인덱스는 오직 동등 연산만 지원을 한다.
그 밖에 다양한 데이터 종류를 처리하기 위한 많은 종류의 인덱스가 종류한다.  (R-TREE, KD-TREE, GiST)
인덱스 키와 정렬

B+TREE와 ",Database
https://surfit.io/link/8qaQq,DataGrip 에서 SSH 터널링으로 DB 접근하기,"보안상의 이유로 운영 환경의 데이터베이스에는 직접 접근하는 경우를 거의 차단합니다. 예외적인 경우 별도의 EC2 서버를 SSH 터널링을 통해 접근하는 방식을 사용하게 되는데요.
그럼 아래와 같이 로컬 PC =&gt; EC2 서버 (ssh 접근) =&gt; Database (RDS) 로 접근해야만 합니다.
DataGrip에서는 이와 같이 특정 서버를 통해 S",Database
https://surfit.io/link/aWxze,인덱스 (INDEX) 정리,"데이터에 접근하는 첫 번째 방법은 바로, 레코드 아이디(페이지 아이디, 슬롯 아이디)를 이용하는 방법이다. 레코드 아이디는 페이지 아이디와, 슬롯 아이디로 구성 되어있으며 이를 통해서 페이지를 찾아 갈 수 있으며 슬롯을 통해서 튜플을 찾을 수 있다.


두 번째 방법은, 페이지 시작 부분부터 모두 스캔하는 방법이다. 하지만 이런 방법은 모든 데이터를 접근해",Database
