url,title,description,category
https://surfit.io/link/KEPN9,당근마켓 iOS 프로젝트에 XcodeGen 도입하기,XcodeGen 은 Project Spec 에 따라 Xcode 프로젝트를 생성해주는 툴입니다. iOS 개발을 하게 되면 필연적으로 만나게 되는 문제가 있습니다. 바로 프로젝트 파일 충돌 문제입니다. Xcode 는 프로젝트 정보를 xcodeproj 라는 파일을 통해 관리합니다. xcodeproj 에서는 파일을 프로젝트에 넣을 때마다 파일의 UUID 가 달라지,iOS
https://surfit.io/link/LLPOq,React Native에서 iOS 빌드 퍼포먼스 최적화,"Android가 빌드 시간이 약 1분 30초인데 반해, iOS는 약 7분 정도 소요됐습니다. 이에 따라 iOS 빌드 개선이 필요했고, 결론적으로 일부 iOS 빌드 캐시를 이용하여 빌드 속도를 약 4.5배 개선했습니다. 저희가 어떻게 문제를 해결했는지 소개해보겠습니다.



기존 빌드 시스템의 가장 큰 문제는 cocoapods라고 하는 iOS 의존성 매니저의",iOS
https://surfit.io/link/6QelN,iOS 디바이스에서 body의 scroll을 막는 방법 (How to prevent body scrolling on iOS?),"보통 팝업창 내에 컨텐츠가 길어서 스크롤이 있는 경우에는
팝업 내부에만 스크롤이 잘 되게 하기 위해서 Dim 영역 뒤에 있는 body의 scroll은 막는 경우가 많다.

그리고 웹에서는 scroll 막는 것도 쉽게 처리할 수 있다.
바로 팝업이 떴을 때 body 태그에 overflow: hidden을 걸어줘서 scroll을 못하게끔 막아버리는 방법이다.
",iOS
https://surfit.io/link/Q6aM0,[Flutter] 그라데이션으로 만들어보는 광원 효과,"BoxDecoration 위젯 안에는 gradient라는 파라미터가 있고, 조명의 효과를 내기 위해서는 원형 그라데이션인 RadialGradient를 사용한다.
RadialGradient
다른 gradient와 마찬가지로 그라데이션 색상을 선언해야 한다. 
RadialGradient(
  colors: gradientColors,
  stops: color",iOS
https://surfit.io/link/JlGvV,How to use FlexLayout effectively & Sunsetting Texture(AsyncDisplayKit),SwiftUI/Jetpack compose/Flutter 와 같이 선언형으로 UI를 개발하고 Flex에 대한 개념이 어느정도 네이티브 생태계에 퍼진거 같아 매우 기쁘지 않을 수가 없다.초창기 Frame계산을 해서 Layout을 배치하기 시작해서 constraints와 layout margin을 활용하거나 Storyboard/Xib상에서 UI를 배치하는 것에,iOS
https://surfit.io/link/ML8xz,RxSwift를 이용한 공통 UITextField 리팩토링,"RxSwift에서 제공하는 UITextField.rx.text는

controlPropertyWithDefaultEvents 이벤트가 발생할 때 방출되기 때문에

.editingChanged 이벤트 + 최초 초기화 1회 + 포커싱 + 언포커싱 될 때 모두 방출됩니다.

이는 우리의 CMTextField에 맞지 않기 때문에 controlPropertyWith",iOS
https://surfit.io/link/KEdZm,모듈화하고 Needle 적용해보기,"소프트웨어 엔지니어링에서 의존성 주입은 하나의 객체가 다른 객체의 의존성을 제공하는 테크닉이다. “의존성”은 예를 들어 서비스로 사용할 수 있는 객체이다. 클라이언트가 어떤 서비스를 사용할 것인지 지정하는 대신, 클라이언트에게 무슨 서비스를 사용할 것인지를 말해주는 것이다뭔가 굉장히 정직하게 꼬아서 교과서적으로 적어봤는데, 쉽게 비유하자면 자전거가 있는데 ",iOS
https://surfit.io/link/Z8baD,지식iN 앱을 Flutter로 개발하는 이유,"모바일 앱의 플랫폼이 iOS와 Android 두 개로 나누어져 있어 기획 단계에서는 스펙 논의가 같이 진행되어도 디자인 단계 이후부터는 다음 그림처럼 진행 과정이 나누어지게 된다.



그림 1 모바일 플랫폼에 따라 나누어지는 앱 개발 과정

디자인 단계에서는 플랫폼에 맞춰 UI와 UX가 수정되기도 한다. 동일한 UI를 제공하려 해도 iOS와 Android",iOS
https://surfit.io/link/p11Od,Swift Concurrency에 대해서,"동시성 프로그래밍은 많은 수의 코어를 효율적으로 활용하는 데 도움을 줍니다. 해당 시점에서 사용 가능한 코어를 하나 이상 사용해서 처리 속도를 높이거나, 중요하지 않은 작업을 중요도가 낮은 스레드에서 실행시키는 이점을 얻습니다. iPhone 12의 경우 6개의 코어를 가지고 있는데요. 이와 같이 코어 수가 늘어남에 따라 동시성 프로그래밍을 잘 이해하고 그 ",iOS
https://surfit.io/link/Jll9L,iOS15 대응기(feat. 크로스 브라우징),"2021년 9월 20일에 iOS15가 업데이트 되었습니다. 이번 릴리즈에는 Safari 브라우저에서 아주 큰 변화가 있었어요. 바로 브라우저 내의 주소창이 아래로 이동이 되었다는점!

채널톡은 위처럼 고객이 메시지를 입력할 수 있는 입력란이 하단에 있어요. 항상 고객에게 최고의 채팅경험을 제공하기 위해 끊임없이 고민하는 채널팀에게는 키보드를 열었을때 입력창",iOS
