url,title,description,category
https://surfit.io/link/Q64D4,Android Dev Summit 2021의 Wear OS의 주요 업데이트를 확인해보세요!,"Wear OS 플랫폼에 대한 몇 가지 주요 업데이트를 포함하여, Android 개발자를 위한 흥미로운 사항이 많이 발표되었습니다. 새 Wear OS 출시를 Google I/O에서 발표한 이후에 Galaxy Watch4 시리즈에서 Wear OS Powered by Samsung이 첫선을 보였죠. Strava, Spotify, Calm 등 많은 개발사가 최신 ",Android
https://surfit.io/link/6Q7rv,Android WebView를 사용한 효과적인 대용량 이미지 로딩,Android 개발자에게 대용량의 이미지를 효율적으로 다루는 일은 항상 흥미로운 주제입니다. 일반적으로 앱 메모리를 가장 많이 차지하는 데이터가 이미지이고 Android는 앱에 제한적인 메모리만 할당하기 때문에 예로부터 Android 개발자는 세심하게 이미지를 다루는 것을 중요한 덕목으로 평가받았습니다. Glide와 같이 훌륭한 이미지 로딩 라이브러리가 보,Android
https://surfit.io/link/xrbEG,12L과 대화면을 위한 새로운 Android API 및 도구,"태블릿, 폴더블, ChromeOS 기기를 통틀어 Android를 실행하는 대화면 기기의 수는 2억 5천만 개가 넘습니다. 지난 12개월 동안에만 거의 1억 건의 새로운 Android 태블릿 활성화 건수를 확인했는데, 이는 전년 대비 20% 성장한 수치입니다. 현재 가장 빠르게 성장하는 데스크톱 플랫폼인 ChromeOS는 92%나 성장했죠. 또한, 폴더블 기",Android
https://surfit.io/link/mxj8e,누구나 확인 할 수 있는 안드로이드 Log,"어떤 화면이든 항상 떠 있어야 앱 인터렉션에 따라 로그를 확인할 수 있습니다. 화면 어느 곳을 누를지 모르니 당연히 움직일 수 있어야겠죠?
실시간으로 앱에서 발생하는 로그를 보여줘야 합니다.
앱에서 발생하는 로그는 아주 많습니다.(시스템, 개발용도) 조금이라도 편리하게 사용하기 위해선 검색이 필요합니다.
특정 플랫폼 및 팀에서 원하는 로그에 대한 패턴이 있",Android
https://surfit.io/link/Rvaxl,Android MVI,"Android 에서 앱을 개발하는 일은 그 자체로 하나의 패턴을 적용하기 매우 까다로운 구조로 구성되어 있기 때문입니다. 그건 모바일 앱의 실행 환경과 무관하지 않은데요. PC의 프로그램이 단일 진입점을 갖는 하나의 모놀리식 프로세스로 실행되는 반면 Android 앱은 다양한 프로세스가 서로 Task를 섞어가며 실행됩니다. 여기에 사용자의 입력 처리, 데이",Android
https://surfit.io/link/9RVv7,12L 기능 출시를 위한 베타 1 업데이트!,"대화면용으로 특별히 제작된 Android 12의 12L 개발자 프리뷰도 선보였습니다.12L을 통해 대화면 시스템 UI를 최적화하고 정교하게 다듬고, 멀티태스킹을 더욱 강력하고 직관적으로 만들었으며, 별도 작업 없이도 기본적으로 앱이 더 자연스럽게 구현되도록 앱 호환성 지원을 개선했습니다. 12L에는 공간 오디오 및 접근성을 위해 향상된 드래그 앤 드롭과 같",Android
https://surfit.io/link/AZv8X,안드로이드 런처와 위젯 톺아보기 (4) - 페이코 앱 위젯/숏컷 이슈 일대기 (완),"위젯이 초기화되었어요
런처가 업데이트될 때 위젯 대응을 잘못한 경우
때는 바야흐로 작년, 안드로이드의 페이코 결제 위젯에 이슈가 발생했습니다.

당시 페이코 결제 위젯은 설치 시 런처에서 위와 같은 형태로 동작을 하게 되는데요,각 영역을 클릭 시 결제 / 카드 변경 / 앱 실행 이 되는 이벤트를 가지고 있습니다.

그런데 어느 날 위와 같이 결제 영역의 카",Android
https://surfit.io/link/rMlq6,"안드로이드 런처와 위젯 톺아보기 (3) - 위젯과 숏컷, 런처와의 상관관계","위젯이란 홈 화면에서 앱 아이콘을 통해 앱을 실행하는 것이 아니라, 특정 기능을 곧바로 실행할 수 있는 기능입니다.
(예: 페이코 삼성 페이 위젯 설치 시 설치된 위젯을 클릭하면 곧바로 페이코 삼성 페이 결제 화면으로 이동할 수 있음)
Q. 위의 위젯 정의에서 이상한 점은 무엇일까요?.......위젯의 기능 자체는 맞을 수 있지만, 개발자의 관점에서 위 정",Android
https://surfit.io/link/VDkjp,안드로이드 런처와 위젯 톺아보기 (2) - 설치된 앱들은 어디에?,"안드로이드 폰은 수많은 종류가 있지만, 가장 대중적인 갤럭시 시리즈를 기준으로 위와 같이 설치된 앱들이 좌라락 노출됩니다.더불어 각 아이콘을 클릭하면 해당 앱이 실행되는데, 어떻게 이것이 가능한 것인지 궁금하지 않으신가요?

(ㅠㅠ)
... 앞서 1편에서 런처 역시 하나의 앱이라고 말씀드렸는데요,이러한 서드파티 앱 입장에서 기기에 설치된 앱 정보들을 얻으려",Android
https://surfit.io/link/bbRex,안드로이드 모듈을 Maven 배포(sonatype을 이용) 방법을 알아보자.,"지라 승인이 나야 sonatype의 Nexus repository에 접근할 수 있습니다.
  배포를 위한 maven-publish, signing 라이브러리를 활용해, 배포 스크립트를 작성합니다.
  배포를 위한 GPG 발행 및 서버로의 등록이 필요합니다.
  지라 계정과 GPG 정보를 활용해 스크립트에 계정 정보를 추가로 작성합니다.
  배포를 위한 gr",Android
