url,title,description,category
https://surfit.io/link/9R48B,Recursive setTimeout test with Jest,"간단한 폴링(polling) 기능을 구현하다가 마주친 문제입니다. 
setTimeout API 함수와 재귀적인 호출로 구현했는데 Jest를 사용한 테스트 코드 작성이 쉽지 않았습니다. 
실제 구현 코드는 정상적으로 동작했지만, 테스트를 정상적으로 통과시키지 못 했습니다. 
스택 오버플로우를 뒤적이다 해결 방법을 찾았고 이에 대해 정리하였습니다. 
비슷한 문",Javascript
https://surfit.io/link/zMdWp,이벤트 전파 제어,"웹 서비스를 이용하다가 어떠한 버튼을 클릭했다고 가정해보자. 바닐라 JS로 설계되어 있다면 그 버튼은 기능을 수행하기 위해 document.addEventListener 와 같은 코드를 가지며, 여기서 첫 번째 argument로 'click'과 같은 값이 들어가있을 것이다. 'click'은 이벤트라고 하며 'addEventListener' 은 리스너라고 부",Javascript
https://surfit.io/link/9R4M7,모듈 패턴이란?,"모듈은 하나의 클래스로 구성되거나 특정 목적을 가진 복수의 함수(라이브러리 형태)로 구성된다.
export, import 지시자를 사용해 모듈을 내보내거나 불러올 수 있는데, 아래는 그 예시이다.
print()는 export를 사용해 외부로 내보낼 수 있다.

export function print() {
  console.log('hello!');
}
e",Javascript
https://surfit.io/link/N7L28,"Canvas, Web Audio API를 사용한 오디오 파형 시각화","오디오 파형(waveform)은 오디오, 영상 편집 툴 및 일부 오디오 플레이어에서 접할 수 있다. 업무에서 개발한 앱에서 오디오 재생 기능이 필요하여 wavesurfer.js를 사용하고 있었다. 그런데 Safari 브라우저에서 알 수 없는 버그로 인해 기능을 하지 않았고, 커스터마이징 지원을 위해 플러그인과 API 사용이 다소 복잡하다는 불편함을 느끼고 ",Javascript
https://surfit.io/link/OoZGb,Microtask & Macrotask in Javascript,"Web API 기능이 종료되면 콜백(callback) 함수가 콜백 큐(callback queue)에 순서대로 담깁니다. 
이 때 콜백 함수가 담기는 큐는 두 가지 종류가 있습니다.
매크로태스크 큐 (macrotask queue) - 우선순위가 높습니다.
  마이크로태스크 큐 (microtask queue) - 우선순위가 낮습니다.
매크로태스크와 마이크로태스",Javascript
https://surfit.io/link/BlOQ2,Infinite Scroll(무한 스크롤) with Intersection Observer,"Intersection Observer API는 ""상위 레벨 Document의 Viewport 또는 부모 요소""와 ""타겟 요소"" 간 교차 지점의 변화를 비동기적으로 관찰할 수 있는 방법을 제공한다.

Intersection Observer가 등장하기 전에는 어떤 요소가 화면에 보여지는지 감지하는 것은 매우 복잡한 일이었다. 따라서 요소의 visibility",Javascript
https://surfit.io/link/dP1X7,구글이 나 대신 일하게 하는 법,단순한 복사 붙여넣기의 반복 업무에서 오는 비효율을 개선하고 싶지 않으신가요?저는 단순 반복 업무가 따분하고 지루하게 느껴졌어요. 단순 반복에만 족히 3일 이상 걸리는 일들도 있어 시간이 아깝기도 했죠. 게으른 저는 이런 업무를 하는 시간에 더 의미있는 일을 하고 싶은 욕심이 생겼어요.이런 단순 반복을 가장 잘하는 친구가 누구일까 생각하다 적임자를 찾았습니,Javascript
https://surfit.io/link/GAJyM,테스트 코드에서 내부 구현 검증 피하기,"테스트 코드를 작성하고 운영하다보면 기존 코드가 조금만 변경되어도 테스트를 다 고쳐야하는 경우가 종종 있다. (모든 경우가 그렇진 않겠지만) 기능의 최종 결과를 검증하는게 아니라 내부 구현을 검증하는 경우에 자주 이런일이 있었다.
내부 구현을 검증하는 테스트들은 구현을 조금만 변경해도 테스트가 깨질 가능성이 커진다. 내부 구현은 언제든지 바뀔 수 있기 때문",Javascript
https://surfit.io/link/DAld1,[TypeScript] 타입스크립트 - Installation & Basic Types,"자바스크립트는 느슨한 타입 언어, 혹은 동적 언어라고 불린다. 즉, 변수의 타입을 미리 선언하지 않아도 코드가 해석될때 자동으로 파악이 된다. 그 말은 같은 변수에 여러 타입을 넣을 수 있다는 뜻이다. 그러니까 var a 라고 변수를 선언하면 그 변수에 숫자든 문자든 배열이든 함수든 원하는 타입을 모두 넣을 수 있다는 뜻이다.

var a = 123;	a ",Javascript
https://surfit.io/link/DAlyW,ts-jenum 으로 응집력 있는 TS 코드 작성하기 (feat. EnumClass),"TypeScript의 Enum은 딱 열거형으로서만 사용할 수 있습니다. 다른 언어에서 Enum을 Static 객체로 사용해본 경험이 있는 분들이라면 이 지점이 굉장히 답답하다는 것을 느낄 수 있는데요.

Java에서 Enum을 객체로 활용하면 어떤 큰 장점을 얻게되는지는 배민 기술 블로그 를 참고해보시면 좋습니다.

저와 똑같이 답답함을 느끼신 분이 계시는",Javascript
https://surfit.io/link/bbn4k,프론트엔드에서 MV* 아키텍쳐란 무엇인가요?,아키텍처란 구조화 된 옷장과 비슷한 겁니다. 처음 개발 할 때에는 규칙없이 그냥 코드를 만들다 보면 덩치가 커지는 순간 불편함이 생기고 정리가 안 되는 시점이 생깁니다. 그러니 처음부터 특정한 규칙을 만들어서 개발을 하는게 좋다는 것을 알게 되고 규칙을 하나씩 만들어가며 개발을 하다보면 이것이 반복이 되어 하나의 특정 패턴이 만들어집니다. 이러한 패턴들을 ,Javascript
https://surfit.io/link/AZlnz,Tree Shaking과 Module System,"들어가며
어플리케이션은 개발자가 직접 작성한 코드, 외부 라이브러리 등 다양한 코드조각들로 이루어져 있습니다.  어플리케이션이 복잡해질수록 번들 사이즈에 신경을 쓰게 되는데요, 이때 필요한 코드만 남기기 위한 작업, 흔히 Tree Shaking이라고 불리는 과정이 수반되어야 합니다.
이 글에서는 Tree Shaking에 대한 기본 개념과 Tree Shaki",Javascript
https://surfit.io/link/dPnLE,자바스크립트에서의 JSON 모듈,"애플리케이션의 설정을 JSON 파일에 저장하는 것이 편리할 때가 많고, 결과적으로 JSON 파일을 ES 모듈로 직접 가져오고 싶을 것이다. 
오랫동안 JSON 가져오기는 commonjs 모듈 형식으로 지원되었다.
다행히 현재 TC39 제안 3단계인 JSON 모듈은 JSON을 ES 모듈로 가져오는 방법을 제안한다. JSON 모듈이 어떻게 동작하는지 알아보자.",Javascript
https://surfit.io/link/xr0MP,ESLint 차근차근 이해하기,"개발을 한다보면 어떤 경우에는 세미콜론을 붙이고 또 어떤 경우에는 세미콜론을 빼먹기도 합니다. 때로는 변수를 선언하고 사용하지 않기도 하고 개발 시 디버깅용으로 작성한 console.log가 남아있기도 합니다. 코드가 어지럽고 중구난방입니다.
물론 자바스크립트는 위의 사례에 대해 관대하기 떄문에 프로그램은 잘 실행될 수 있습니다. 하지만 불필요한 것은 없는",Javascript
https://surfit.io/link/7LxGn,"디자인 패턴1, 옵저버란?","감시자 패턴이라고도 부르며, 객체의 상태를 관찰하여 특정 로직을 실행한다.
옵저버 패턴의 예시로 요소의 이벤트를 감지하는 addEventListener가 있다.
const btn = document.querySelector('.btn');


btn.addEventListener(""click"", function() { ... })

2) 옵저버 패턴의 구성",Javascript
https://surfit.io/link/dPnnP,함수형 프로그래밍 - 순수함수의 합성편 |> Pipe,"순수함수는 사이드이펙트가 없기 때문에 테스트 하기 용이하고 코드를 간결하게 만들어준다고 했습니다. 그리고 순수함수와 순수함수의 경우 결합을 하더라도 순수함수가 되기 때문에

값 =&gt; (순수함수 =&gt; 순수 함수 =&gt; 순수 함수 =&gt; 순수 함수) =&gt; 비 순수 함수

와 같은 형태로 코딩을 하여 사이드 이펙트가 날 수 있는 비 순수 ",Javascript
https://surfit.io/link/glXqY,"call, apply, bind의 차이","js에서는 함수 호출 방식과 상관없이 this에 접근할 수 있다.
그렇다면 this를 우리가 원하는 객체로 지정할 수는 없을까?
이번시간에는 커스텀 this를 지정할 수 있는 세 함수에 대해 알아보자!

call()은 모든 함수에서 사용가능하며, this를 특정 객체로 지정할 수 있다.
아래 예시는 printDogAge()에서 dog의 age값을 출력하려고",Javascript
https://surfit.io/link/7LMBO,JavaScript Proxy. 근데 이제 Reflect를 곁들인,"메타프로그래밍이란 하나의 컴퓨터 프로그램이 다른 프로그램을 데이터로 취급하는 것을 말한다. 즉, 어떤 프로그램이 다른 프로그램을 읽고, 분석하거나 변환하도록 설계된 것이다. 메타프로그래밍에 이용되는 언어를 메타 언어라고 하고, 조작 대상이 되는 언어를 대상 언어라고 한다. 메타 언어와 대상 언어는 같을 수도 있고, 다를 수도 있다.
1.1. 메타 언어와 대",Javascript
https://surfit.io/link/qyrp2,Sanitizer API를 이용해 안전하게 DOM 조작하기,"웹 애플리케이션은 사용자로부터 다양한 문자열을 입력받지만, 그 입력을 항상 믿을 수 있는 건 아닙니다. 사용자의 입력을 그대로 HTML에 표현하는 경우를 생각해봅시다. 만약 여러분이 보안에 충분한 주의를 기울이지 않는다면, 악의를 가진 사용자들로부터 교차 사이트 스크립팅(XSS, cross-site scripting) 공격을 쉽게 받을 수 있겠죠.

이러한",Javascript
https://surfit.io/link/Q6lne,테스트 픽스처 올바르게 사용하기,"xUnit에서는 테스트 대상 시스템 (System Under Test, 이하 SUT) 를 실행하기 위해 해줘야 하는 모든 것을 테스트 픽스처라고 부른다. 처음 테스트 코드를 배우게 되면 이 테스트 픽스처 부분에 대해서 완전히 오해하는 경우를 자주 본다. 최근에 팀에 단위 테스트를 전파하고 코드리뷰를 진행하는 과정에서 다들 비슷한 오해를 하고 있는걸 발견하고",Javascript
https://surfit.io/link/kqNoP,promise와 async await의 차이점,"js는 동기적인 언어이지만, 서버에 데이터를 요청하는 등 대기시간 긴 작업의 경우 비동기 작업을 한다.

하지만 이 때문에 발생하는 문제가 있는데, 아래 예시를 살펴보자

getAnimals()는 서버에서 동물의 데이터를 받아오는 함수이다.

그리고 우리는 getAnimals()의 응답값을 받아 출력하고 싶다.

아래와 같이 작성하면 animals()의 값",Javascript
https://surfit.io/link/Jl7WN,이벤트 루프(Event Loop),자바스크립트 엔진 중 구글의 V8 엔진은 크롬과 Node.js에서 사용됩니다. V8 엔진은 크게 메모리 힙(Memory Heap)과 콜 스택(Call Stack)으로 구성되는데 각각 다음과 같습니다.메모리 힙 : 메모리 할당이 이뤄지는 곳콜 스택 : 코드가 실행되면서 스택 프레임이 쌓이는 곳메모리 힙은 간단히 원시 타입이 아닌 타입이 저장되는 공간입니다.브,Javascript
https://surfit.io/link/p14Zd,타입스크립트 꿀팁,"타입스크립트는 여러모로 유용한 도구이지만 가끔은 타입 에러를 해결하느라 진땀을 빼기도 합니다. 그럴 때는 any 를 사용하고 싶은 유혹에 빠지기도 하는데요, 그렇게 하면 타입스크립트를 사용하는 의미가 퇴색됩니다.
나름 초창기부터 타입스크립트를 사용하면서 알게된 내용과 몇 가지 개인적인 의견을 공유해보겠습니다.
1. enum 보다는 union type 을 추",Javascript
https://surfit.io/link/EmAaJ,크롬 퍼포먼스 탭과 debugger 키워드로 효율적인 디버깅하기,"크롬 퍼포먼스 탭과 debugger 키워드를 활용하여 좀 더 효율적으로 디버깅을 하는 방법에 대해 공유해보려고 합니다.미리 짜여진 상황이 아니기 때문에 그동한 접하지 못했던 개념이나 코드를 마주칠 수 있는데, 크게 신경 쓰지 않고 문제를 해결하는 전반적인 과정에 대해 유심히 봐주시면 좋을 것 같습니다.회사 내 프로젝트와 관련되어 있는 이슈이다 보니 자세히 ",Javascript
https://surfit.io/link/AZj6N,type과 interface 비교,"type과 interface는 타입을 확장하는 방법에 차이가 있습니다.
type은 & 연산자, interface는 extends 키워드를 이용합니다.
interface IStudent2 extends IStudent {  age: number;}type TStudent2 = TStudent &amp; {  age: number;};
또한, interface",Javascript
https://surfit.io/link/dPb17,그림판 만들기,"바닐라자바스크립트로 프로젝트를 진행하면서 다양한 메서드들을 익히고 함수 작동 방식을 공부할 수 있다. 또 익숙한 그림판을 구현하면 더 재밌게 코딩할 수 있다고 생각했다!
⚙ 무엇을 구현하였나?
캔버스에 선이 그려지고 전체 채우기를 할 수 있다.
팔레트를 이용하여 다양한 색상을 사용할 수 있다.
brush의 두께를 조절할 수 있다. 
✅ 구현상황
1) ✏️ ",Javascript
https://surfit.io/link/00AyD,Virtual DOM 만들기,"DOM은 HTML을 객체로 표현한 것이며, JavaScript와 연결될 인터페이스입니다. HTML로 작성된 코드는 HTML 파서에 의해 DOM이라는 객체가 모인 트리로 변환되는데, 이를 DOM 트리라 합니다.
Virtual DOM의 이점
Virtual DOM은 DOM이 변경될 때 전체 DOM을 Reflow하는 것이 아닌, 가상의 DOM을 이용해 한 번만 R",Javascript
https://surfit.io/link/Jlm22,Element를 저장 및 불러오기,"Range 값을 저장 후 불러오고 싶은데, Element 값을 저장할 수 없었습니다. JSON.stringify를 사용해서 Element를 문자열 값으로 수정하려 하더라도 빈 객체가 반환되었습니다.
element와 JSON.strinify(element)이를 해결하기 위한 방법을 알아보던 중, 페이지의 Element에 data-key를 모두 설정한 뒤, 해",Javascript
https://surfit.io/link/DAMxl,자바스크립트의 this는 김춘수의 〈꽃〉이다,"this는 선언 시점이 아닌 런타임 시점에 바인딩되며, 함수 호출 당시 상황에 따라 콘텍스트가 결정된다.
즉 함수 선언 위치와 상관없이 this 바인딩은 오로지 어디서 어떻게 함수를 호출하느냐에 따라 결정된다.
함수를 호출하는 방법은 다음과 같이 다양하다.
일반 함수 호출 (기본 바인딩)
메서드 호출 (암시적 바인딩)
Function.prototype.ap",Javascript
https://surfit.io/link/N7abg,프로토타입 (feat. 매운 맛),"자바스크립트는 프로토타입 기반 언어라고 불린다. 그런데 이 프로토타입은 무엇이며 어떻게 생성될까?이 포스팅에서 자세히 알아보자 🙂
1) 프로토타입이란?
(1) 프로토타입은 무엇일까
자바스크립트에서는 객체를 생성할 때, 원형을 복사하는 방식을 취한다. (ex. new Object())
그리고 이 과정에서 객체에 프로토타입이 추가되는데, 우리는 프로토타입을 통",Javascript
https://surfit.io/link/9R96m,Template Literal Types로 타입 안전하게 코딩하기,"2020년 11월 TypeScript 4.1이 출시되면서 “Template Literal Type”을 사용할 수 있게 되었습니다. TypeScript로 JSON Parser를 만들거나, document.querySelector 의 결과 타입을 추론할 수 있게 되어 화제가 되었는데요. 이번 아티클에서는 Template Literal Type이란 무엇인지, 이",Javascript
https://surfit.io/link/9R84N,"setTimeout(foo, 0)에서 foo는 정말 0ms 후에 실행될까?","자바스크립트는 싱글스레드 언어다. 하나의 싱글 콜 스택만을 가지고 있다는 뜻이며, 자바스크립트의 엔진은 한 번에 하나의 태스크만 실행할 수 있다는 뜻이다. 
자바스크립트의 함수를 호출하면 함수 실행 컨택스트가 생성된다. 이때 생성된 함수 실행 컨텍스트는 콜 스택에 푸시되고 함수 코드가 실행된다. 
그리고 함수 코드의 실행이 끝나면 실행 컨텍스트 스택에서 팝",Javascript
https://surfit.io/link/2v8qj,그린랩스에서 리스크립트 시작하기,"리스크립트는 타입스크립트보다 더 강력한 타입 시스템을 제공하는 함수형 언어이며, 타입스크립트와 마찬가지로 자바스크립트 코드로 트랜스파일할 수 있습니다. 리스크립트 리액트는 리액트를 리스크립트에서 사용할 수 있도록 바인딩한 라이브러리입니다.이 포스팅에서 간략한 프론트엔드 부트캠프 소개와 리스크립트를 사용하면서 개인적으로 좋았던 점을 공유합니다.부트캠프 소개그",Javascript
https://surfit.io/link/2vpjp,타입스크립트 안전하게 활용하기,"타입 시스템은 전산학에서 다루는 주요 주제 중 하나입니다. Low-level 프로그래밍 언어부터 high-level 프로그래밍 언어까지, 모든 프로그래밍 언어에는 연산(operator, operation)이라는 개념이 존재합니다. 언어는 특정 타입을 가지는 값 간의 연산을 정의합니다. 가장 우리에게 친숙한 연산인 사칙연산으로 예를 들어보겠습니다. C에서 +",Javascript
