url,title,description,category
https://surfit.io/link/5lxj6,CacheOps — ORM에 Redis Cache 쉽게 적용하기,"29CM 백엔드 서버는 Django으로 구성되어있습니다. 이 글에서는 Django ORM Cache인 Cacheops를 도입하면서 분석한 자료를 공유드리고자 합니다.Django ORM Redis Cache 도입이 용이하고, 쉽게 데이터를 동기화할 수 있도록 도와주는 파이썬 라이브러리입니다.cacheops 패키지를 설치한 후, 자신의 환경에 맞는 설정을 Dj",Python
https://surfit.io/link/Q6lan,시간복잡도와 빅오 (Big-O) 표기법,"공간 복잡도는 프로그램이 실행되고 완료되기까지 사용하는 총 저장 공간량을 의미한다. 저장 공간에는 '고정 공간' 과 '가변 공간' 으로 나뉜다.
고정 공간 : 알고리즘과는 관련 없는 공간으로 코드와 단순 변수, 상수가 해당된다.
가변 공간 : 알고리즘이 수행되며 동적으로 할당되는 공간이 해당된다. 알고리즘과 밀접한 관련이 있다.
이를 함수로 나타내면 아래와",Python
https://surfit.io/link/mxdnO,Django DB Transaction 2편 - 명시적으로 transaction 활용하기. (feat. savepoint),"Django 에서 DB Transaction을 명시적으로 시작하고, 트랜잭션 안에서 savepoint를 사용해서 좀 더 작은 작업 단위로 묶어서 처리하는 방법에 대해서 살펴볼 예정입니다. 특히, savepoint과 관련된 부분은 예제코드와 실제 Raw SQL이 어떻게 실행되는지 까지 살펴보도록 하겠습니다.주의! 이 글에서 DB는 MySQL 5.7 기준입니다",Python
https://surfit.io/link/Q6Z1Y,Django 4.0 릴리스와 주요 변경 사항,"Django는 3년 마다 LTS를 위해 메이저 버전을 하나씩 올리고, 8개월마다 마이너 버전을 올립니다. 현재 LTS 버전은 3.2.x입니다. 이번에 출시한 4.0은 LTS 버전은 아닙니다.
출처: Django 공식 웹 사이트 - 다운로드 페이지파이썬 호환성
Django 4.0은 파이썬 3.8과 3.9, 3.10을 지원합니다. 파이썬 3.6과 3.7을 지원",Python
https://surfit.io/link/vRj16,Django Transaction(트랜잭션) 1편 - Request와 DB Transaction 묶기(Feat. ATOMIC_REQUESTS),"Django에서는 데이테베이스의 트랜잭션을 control할 수 있는 몇 가지 방법을 제공합니다.
트랜잭션을 따로 control하는 설정이나 기능을 사용하지 않으면 기본적으로 autocommit mode로 동작합니다.
autocommit이 True인 경우는 각 쿼리에서 명시적으로 transaction을 시작하고 commit하지 않아도 됨을 의미합니다.


d",Python
https://surfit.io/link/P1pY6,이진 탐색 (Binary Search),"이진 탐색 (Binary Search) 은 정렬 되어 있는 리스트 에서 특정 값을 찾아내는 알고리즘이다. 오름차순, 내림차순의 여부는 크게 상관없으나 보통의 경우 '오름차순으로 정렬된 데이터' 를 사용한다. (정렬의 방향에 따라 탐색 범위를 좁혀가는 방향이 다르다)
탐색할 리스트의 중앙에 위치한 임의의 값을 선택하고 목표 값 (Target) 과 비교하여 탐",Python
https://surfit.io/link/xrPNj,DFS/BFS (깊이/너비 우선탐색),"DFS/BFS 는 그래프 자료구조에 기반한 대표적인 '탐색' 알고리즘이다. 그래프 탐색 순서에 따라 DFS 와 BFS 가 구분된다. DFS 와 BFS 를 이해하고 활용하기 위해서는 우선적으로 큐 (Queue), 스택 (Stack) 그리고 그래프 (Graph) 자료구조에 대한 이해가 선행되어야 한다.
큐와 스택에 대한 글은 필자가 이미 블로그에 작성한 바 있",Python
https://surfit.io/link/exnYy,파이썬 소켓으로 직접 구현하는 SMTP 프로토콜,"SMTP은 메일 서버 간 메일을 전송할 때 사용되는 프로토콜로 OSI 모델의 7계층에 해당한다. TCP 위에서 구현되었으며, 25번 포트를 사용한다. 본래 1982년 IETF의 RFC 821 로 공개되었으나, 이후 2001년에 RFC 2821 로 개정되었다.
아마 이 글을 읽는 독자라면, 메일과 관련된 다른 두 프로토콜 POP3 와 IMAP 또한 알고 있을",Python
https://surfit.io/link/EmAVm,링크드 리스트 (Linked List),"파이썬에서 기본 제공되는 리스트는 실제 메모리 공간에 모든 원소를 연속적으로 배치하는 '배열' 로서 구현되어 있다. 따라서 인덱스로 원소에 접근이 가능하다.
단, 실제 배열과 다르게 길이가 고정되어 있지 않아 데이터의 추가/삭제가 편리하다. 이는 파이썬이 리스트에서 실제 필요한 메모리 보다 조금 더 여유 있게 메모리를 마련해놓기 때문이다. 개념상 C++ 의",Python
https://surfit.io/link/zM9Lp,"스택 (Stack), 큐 (Queue)","스택 (Stack) 과 큐 (Queue) 는 모두 데이터를 임시 저장하기 위해 사용하는 자료구조이며, 데이터를 입력하고 출력하는 방향이 정해져있다. 스택, 큐는 서로 비슷한 점을 많이 가지고 있는 자료구조이다. 따라서 스택, 큐는 한 포스트내에서 동시에 다루기로 한다.
2. 스택 (Stack)
스택은 데이터의 입력과 출력이 후입 선출 (FILO) 방식을 따",Python
